<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP [TQBR],Daily,20060710,0,274.290000,280.300000,274.290000,279.780000,2370118.000000
GAZP [TQBR],Daily,20060711,0,279.000000,280.850000,273.600000,274.520000,2586157.000000
GAZP [TQBR],Daily,20060712,0,277.160000,281.200000,275.610000,276.490000,3323948.000000
GAZP [TQBR],Daily,20060713,0,275.000000,277.390000,259.220000,260.890000,6738973.000000
GAZP [TQBR],Daily,20060714,0,257.500000,271.330000,252.540000,263.770000,7676036.000000
GAZP [TQBR],Daily,20060717,0,261.510000,264.000000,254.500000,260.140000,3519041.000000
GAZP [TQBR],Daily,20060718,0,257.000000,264.930000,254.500000,262.820000,4316617.000000
GAZP [TQBR],Daily,20060719,0,263.500000,271.840000,257.900000,269.390000,4490107.000000
GAZP [TQBR],Daily,20060720,0,276.770000,277.300000,267.670000,269.500000,4724506.000000
GAZP [TQBR],Daily,20060721,0,267.000000,269.130000,264.500000,265.760000,3079846.000000
GAZP [TQBR],Daily,20060724,0,265.950000,272.140000,264.610000,270.750000,2963262.000000
GAZP [TQBR],Daily,20060725,0,275.000000,275.000000,269.500000,270.850000,3606114.000000
GAZP [TQBR],Daily,20060726,0,272.000000,273.080000,269.800000,270.570000,1953128.000000
GAZP [TQBR],Daily,20060727,0,272.000000,281.490000,271.530000,280.470000,5896546.000000
GAZP [TQBR],Daily,20060728,0,279.000000,281.210000,276.200000,279.780000,4212539.000000
GAZP [TQBR],Daily,20060731,0,282.000000,282.500000,276.750000,277.830000,2704520.000000
GAZP [TQBR],Daily,20060801,0,278.280000,282.360000,274.600000,275.360000,3940440.000000
GAZP [TQBR],Daily,20060802,0,275.010000,280.870000,275.010000,280.140000,2439075.000000
GAZP [TQBR],Daily,20060803,0,282.000000,284.890000,277.510000,283.250000,4864097.000000
GAZP [TQBR],Daily,20060804,0,285.000000,292.500000,282.110000,290.500000,5137762.000000
GAZP [TQBR],Daily,20060807,0,288.000000,295.500000,286.500000,294.700000,5140944.000000
GAZP [TQBR],Daily,20060808,0,296.000000,299.690000,293.150000,294.170000,6393965.000000
GAZP [TQBR],Daily,20060809,0,295.100000,306.800000,294.700000,305.630000,7949597.000000
GAZP [TQBR],Daily,20060810,0,303.000000,308.520000,298.130000,305.830000,10064655.000000
GAZP [TQBR],Daily,20060811,0,307.100000,314.850000,307.000000,313.030000,7570973.000000
GAZP [TQBR],Daily,20060814,0,315.000000,319.400000,311.550000,312.950000,7481978.000000
GAZP [TQBR],Daily,20060815,0,312.940000,313.490000,302.800000,312.250000,10768775.000000
GAZP [TQBR],Daily,20060816,0,314.500000,317.100000,308.530000,312.630000,8102659.000000
GAZP [TQBR],Daily,20060817,0,314.000000,314.100000,304.550000,306.010000,4932451.000000
GAZP [TQBR],Daily,20060818,0,305.200000,306.440000,289.450000,293.000000,9432380.000000
GAZP [TQBR],Daily,20060821,0,295.990000,303.250000,291.210000,299.970000,7228449.000000
