<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],Daily,20101015,0,91.210000,92.530000,90.540000,92.170000,16717990.000000
SBER [TQBR],Daily,20101018,0,92.000000,95.100000,91.740000,94.870000,22699388.000000
SBER [TQBR],Daily,20101019,0,95.090000,97.350000,94.910000,95.520000,25883791.000000
SBER [TQBR],Daily,20101020,0,94.970000,97.820000,94.650000,97.190000,20602614.000000
SBER [TQBR],Daily,20101021,0,97.860000,103.500000,97.450000,103.090000,38446761.000000
SBER [TQBR],Daily,20101022,0,103.400000,104.440000,101.300000,101.970000,24013691.000000
SBER [TQBR],Daily,20101025,0,103.500000,104.200000,102.220000,102.600000,13220573.000000
SBER [TQBR],Daily,20101026,0,102.000000,102.340000,99.790000,101.480000,15641580.000000
SBER [TQBR],Daily,20101027,0,101.220000,101.440000,99.670000,99.850000,13877338.000000
SBER [TQBR],Daily,20101028,0,100.470000,101.090000,99.160000,99.410000,15105346.000000
SBER [TQBR],Daily,20101029,0,99.040000,101.870000,98.350000,101.270000,17085723.000000
SBER [TQBR],Daily,20101101,0,102.370000,103.060000,101.610000,101.950000,14559537.000000
SBER [TQBR],Daily,20101102,0,102.200000,103.350000,101.730000,102.530000,9747700.000000
SBER [TQBR],Daily,20101103,0,102.590000,103.750000,102.380000,103.060000,9826864.000000
SBER [TQBR],Daily,20101108,0,105.580000,106.470000,103.760000,103.960000,15718453.000000
SBER [TQBR],Daily,20101109,0,103.750000,105.080000,103.070000,103.660000,15594362.000000
SBER [TQBR],Daily,20101110,0,102.980000,103.570000,100.200000,100.430000,21525464.000000
SBER [TQBR],Daily,20101111,0,101.380000,101.440000,97.530000,98.510000,23384375.000000
SBER [TQBR],Daily,20101112,0,97.110000,98.430000,95.860000,97.650000,23350894.000000
SBER [TQBR],Daily,20101113,0,97.360000,97.870000,97.050000,97.800000,2417571.000000
SBER [TQBR],Daily,20101115,0,98.170000,99.510000,97.520000,99.220000,14510681.000000
SBER [TQBR],Daily,20101116,0,98.240000,98.330000,95.020000,95.370000,24338433.000000
SBER [TQBR],Daily,20101117,0,94.740000,97.550000,94.740000,97.360000,27994057.000000
SBER [TQBR],Daily,20101118,0,98.200000,99.710000,97.960000,99.280000,22517673.000000
