<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN [TQBR],Daily,20031215,0,1780.000000,1815.990000,1780.000000,1792.900000,86501.000000
GMKN [TQBR],Daily,20031216,0,1799.500000,1809.000000,1787.000000,1798.990000,97095.000000
GMKN [TQBR],Daily,20031217,0,1800.760000,1858.770000,1800.000000,1833.560000,303801.000000
GMKN [TQBR],Daily,20031218,0,1831.000000,1879.990000,1831.000000,1879.000000,147279.000000
GMKN [TQBR],Daily,20031219,0,1880.430000,1900.000000,1873.000000,1895.000000,159156.000000
GMKN [TQBR],Daily,20031222,0,1900.000000,1925.000000,1875.030000,1918.550000,173050.000000
GMKN [TQBR],Daily,20031223,0,1919.000000,1944.000000,1904.000000,1909.910000,230399.000000
GMKN [TQBR],Daily,20031224,0,1908.500000,1920.000000,1856.400000,1862.010000,125600.000000
GMKN [TQBR],Daily,20031225,0,1865.000000,1889.000000,1856.100000,1870.000000,104982.000000
GMKN [TQBR],Daily,20031226,0,1875.000000,1900.000000,1875.000000,1890.320000,65339.000000
GMKN [TQBR],Daily,20031229,0,1901.000000,1914.000000,1887.000000,1895.750000,45372.000000
GMKN [TQBR],Daily,20031230,0,1900.000000,1903.990000,1877.000000,1896.590000,38945.000000
GMKN [TQBR],Daily,20040105,0,1970.000000,2058.000000,1960.000000,2054.990000,203474.000000
GMKN [TQBR],Daily,20040106,0,2065.000000,2118.000000,2040.000000,2076.930000,199711.000000
GMKN [TQBR],Daily,20040108,0,2016.110000,2031.000000,1951.000000,1988.650000,250097.000000
GMKN [TQBR],Daily,20040109,0,2040.000000,2069.900000,1990.000000,2064.430000,210587.000000
GMKN [TQBR],Daily,20040112,0,2070.000000,2077.000000,2014.000000,2018.310000,114488.000000
GMKN [TQBR],Daily,20040113,0,1995.000000,2015.000000,1940.010000,1941.000000,274486.000000
GMKN [TQBR],Daily,20040114,0,1950.000000,1972.000000,1891.000000,1959.230000,285711.000000
GMKN [TQBR],Daily,20040115,0,1960.000000,1960.000000,1860.000000,1863.450000,277566.000000
GMKN [TQBR],Daily,20040116,0,1858.000000,1929.940000,1858.000000,1917.550000,214569.000000
GMKN [TQBR],Daily,20040119,0,1919.950000,1939.990000,1891.000000,1916.720000,156698.000000
GMKN [TQBR],Daily,20040120,0,1919.750000,1946.000000,1895.020000,1903.290000,203064.000000
GMKN [TQBR],Daily,20040121,0,1907.000000,1940.000000,1907.000000,1926.010000,216159.000000
GMKN [TQBR],Daily,20040122,0,1940.390000,2008.860000,1918.000000,2002.670000,425706.000000
