<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP [TQBR],Daily,20091022,0,41.510000,41.990000,41.000000,41.700000,399934.000000
SBERP [TQBR],Daily,20091023,0,42.330000,42.330000,41.500000,41.680000,303399.000000
SBERP [TQBR],Daily,20091026,0,41.500000,43.110000,41.120000,42.240000,666015.000000
SBERP [TQBR],Daily,20091027,0,41.500000,43.200000,41.240000,42.950000,1094151.000000
SBERP [TQBR],Daily,20091028,0,42.800000,43.440000,41.020000,41.580000,979936.000000
SBERP [TQBR],Daily,20091029,0,41.010000,46.390000,40.320000,46.150000,1850945.000000
SBERP [TQBR],Daily,20091030,0,46.530000,46.790000,43.660000,43.960000,1215862.000000
SBERP [TQBR],Daily,20091102,0,43.500000,45.460000,43.200000,45.060000,838900.000000
SBERP [TQBR],Daily,20091103,0,44.800000,44.890000,42.650000,43.360000,627036.000000
SBERP [TQBR],Daily,20091105,0,43.900000,44.500000,42.230000,44.010000,582425.000000
SBERP [TQBR],Daily,20091106,0,44.450000,47.470000,44.100000,46.790000,1479315.000000
SBERP [TQBR],Daily,20091109,0,47.840000,52.660000,47.840000,52.290000,1585790.000000
SBERP [TQBR],Daily,20091110,0,52.490000,56.500000,50.580000,53.510000,2432294.000000
SBERP [TQBR],Daily,20091111,0,53.500000,53.520000,51.410000,52.130000,663162.000000
SBERP [TQBR],Daily,20091112,0,52.130000,54.000000,51.670000,52.180000,1063181.000000
SBERP [TQBR],Daily,20091113,0,51.580000,53.700000,51.130000,53.440000,709316.000000
SBERP [TQBR],Daily,20091116,0,54.400000,55.200000,54.200000,55.030000,575231.000000
SBERP [TQBR],Daily,20091117,0,54.850000,54.850000,53.120000,53.970000,435032.000000
SBERP [TQBR],Daily,20091118,0,54.200000,55.300000,53.510000,53.800000,453092.000000
SBERP [TQBR],Daily,20091119,0,53.900000,54.260000,52.340000,52.520000,366597.000000
SBERP [TQBR],Daily,20091120,0,52.700000,53.990000,52.120000,53.780000,568476.000000
SBERP [TQBR],Daily,20091123,0,54.200000,54.880000,53.720000,53.940000,361368.000000
SBERP [TQBR],Daily,20091124,0,53.060000,54.050000,52.520000,53.840000,325873.000000
SBERP [TQBR],Daily,20091125,0,54.220000,54.410000,52.960000,54.120000,304341.000000
SBERP [TQBR],Daily,20091126,0,53.630000,53.700000,50.330000,50.990000,426026.000000
SBERP [TQBR],Daily,20091127,0,48.140000,52.150000,47.570000,51.640000,666841.000000
SBERP [TQBR],Daily,20091130,0,52.500000,56.500000,52.370000,56.230000,1545860.000000
SBERP [TQBR],Daily,20091201,0,57.000000,57.450000,55.160000,56.170000,762573.000000
SBERP [TQBR],Daily,20091202,0,56.420000,58.650000,55.500000,57.400000,1076154.000000
SBERP [TQBR],Daily,20091203,0,58.000000,58.490000,57.120000,57.680000,566460.000000
SBERP [TQBR],Daily,20091204,0,57.250000,58.640000,56.580000,58.220000,537848.000000
SBERP [TQBR],Daily,20091207,0,57.990000,58.300000,57.070000,57.560000,292971.000000
SBERP [TQBR],Daily,20091208,0,57.040000,58.000000,56.430000,57.120000,392748.000000
SBERP [TQBR],Daily,20091209,0,57.380000,57.930000,56.760000,57.500000,291432.000000
SBERP [TQBR],Daily,20091210,0,57.360000,60.430000,57.070000,59.760000,633513.000000
SBERP [TQBR],Daily,20091211,0,60.700000,61.080000,59.330000,59.810000,579231.000000
SBERP [TQBR],Daily,20091214,0,60.950000,61.340000,59.850000,61.050000,312577.000000
